"analysis_id","run_id","video_name","camera_name","start_time","end_time","total_people","in_count","out_count","male_count","female_count","unknown_gender_count","adult_count","minor_count","unknown_age_count","detection_method","line_position","analysis_time"
5410,1,"A2-20250629-090000-095959.mp4","A2",2025/6/29 9:00:00,2025/6/29 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 10:00:30
5411,1,"A2-20250629-100000-105959.mp4","A2",2025/6/29 10:00:00,2025/6/29 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 10:02:20
5412,1,"A2-20250629-110000-115959.mp4","A2",2025/6/29 11:00:00,2025/6/29 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 10:04:10
5413,1,"A2-20250629-120000-125959.mp4","A2",2025/6/29 12:00:00,2025/6/29 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 10:06:00
5414,1,"A2-20250629-130000-135959.mp4","A2",2025/6/29 13:00:00,2025/6/29 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 10:07:50
5415,1,"A2-20250629-140000-145959.mp4","A2",2025/6/29 14:00:00,2025/6/29 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 10:09:40
5416,1,"A2-20250629-150000-155959.mp4","A2",2025/6/29 15:00:00,2025/6/29 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:11:30
5417,1,"A2-20250629-160000-165959.mp4","A2",2025/6/29 16:00:00,2025/6/29 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:13:20
5418,1,"A2-20250629-170000-175959.mp4","A2",2025/6/29 17:00:00,2025/6/29 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:15:10
5419,1,"A2-20250629-180000-185959.mp4","A2",2025/6/29 18:00:00,2025/6/29 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:17:00
5420,1,"A2-20250629-190000-195959.mp4","A2",2025/6/29 19:00:00,2025/6/29 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:18:50
5421,1,"A2-20250629-200000-205959.mp4","A2",2025/6/29 20:00:00,2025/6/29 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:20:40
5422,1,"A2-20250629-210000-215959.mp4","A2",2025/6/29 21:00:00,2025/6/29 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:22:30
5423,1,"A2-20250629-220000-225959.mp4","A2",2025/6/29 22:00:00,2025/6/29 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/29 10:24:20
5424,1,"A2-20250629-230000-235959.mp4","A2",2025/6/29 23:00:00,2025/6/29 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/29 10:26:10
5425,1,"A3-20250629-000000-005959.mp4","A3",2025/6/29 0:00:00,2025/6/29 0:59:59,5,3,2,3,1,1,3,1,1,"horizontal_a",0.50,2025/6/29 9:44:00
5426,1,"A3-20250629-010000-015959.mp4","A3",2025/6/29 1:00:00,2025/6/29 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/29 9:45:50
5427,1,"A3-20250629-020000-025959.mp4","A3",2025/6/29 2:00:00,2025/6/29 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/29 9:47:40
5428,1,"A3-20250629-030000-035959.mp4","A3",2025/6/29 3:00:00,2025/6/29 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/29 9:49:30
5429,1,"A3-20250629-040000-045959.mp4","A3",2025/6/29 4:00:00,2025/6/29 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/29 9:51:20
5430,1,"A3-20250629-050000-055959.mp4","A3",2025/6/29 5:00:00,2025/6/29 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/29 9:53:10
5431,1,"A3-20250629-060000-065959.mp4","A3",2025/6/29 6:00:00,2025/6/29 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/29 9:55:00
5432,1,"A3-20250629-070000-075959.mp4","A3",2025/6/29 7:00:00,2025/6/29 7:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:56:50
5433,1,"A3-20250629-080000-085959.mp4","A3",2025/6/29 8:00:00,2025/6/29 8:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:58:40
5434,1,"A3-20250629-090000-095959.mp4","A3",2025/6/29 9:00:00,2025/6/29 9:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 10:00:30
5435,1,"A3-20250629-100000-105959.mp4","A3",2025/6/29 10:00:00,2025/6/29 10:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 10:02:20
5436,1,"A3-20250629-110000-115959.mp4","A3",2025/6/29 11:00:00,2025/6/29 11:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 10:04:10
5437,1,"A3-20250629-120000-125959.mp4","A3",2025/6/29 12:00:00,2025/6/29 12:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 10:06:00
5438,1,"A3-20250629-130000-135959.mp4","A3",2025/6/29 13:00:00,2025/6/29 13:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 10:07:50
5439,1,"A3-20250629-140000-145959.mp4","A3",2025/6/29 14:00:00,2025/6/29 14:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 10:09:40
5440,1,"A3-20250629-150000-155959.mp4","A3",2025/6/29 15:00:00,2025/6/29 15:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 10:11:30
5441,1,"A3-20250629-160000-165959.mp4","A3",2025/6/29 16:00:00,2025/6/29 16:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:13:20
5442,1,"A3-20250629-170000-175959.mp4","A3",2025/6/29 17:00:00,2025/6/29 17:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:15:10
5443,1,"A3-20250629-180000-185959.mp4","A3",2025/6/29 18:00:00,2025/6/29 18:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:17:00
5444,1,"A3-20250629-190000-195959.mp4","A3",2025/6/29 19:00:00,2025/6/29 19:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:18:50
5445,1,"A3-20250629-200000-205959.mp4","A3",2025/6/29 20:00:00,2025/6/29 20:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:20:40
5446,1,"A3-20250629-210000-215959.mp4","A3",2025/6/29 21:00:00,2025/6/29 21:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:22:30
5447,1,"A3-20250629-220000-225959.mp4","A3",2025/6/29 22:00:00,2025/6/29 22:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:24:20
5448,1,"A3-20250629-230000-235959.mp4","A3",2025/6/29 23:00:00,2025/6/29 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/29 10:26:10
5449,1,"A4-20250629-000000-005959.mp4","A4",2025/6/29 0:00:00,2025/6/29 0:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/29 9:44:00
5450,1,"A4-20250629-010000-015959.mp4","A4",2025/6/29 1:00:00,2025/6/29 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/29 9:45:50
5451,1,"A4-20250629-020000-025959.mp4","A4",2025/6/29 2:00:00,2025/6/29 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/29 9:47:40
5452,1,"A4-20250629-030000-035959.mp4","A4",2025/6/29 3:00:00,2025/6/29 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/29 9:49:30
5453,1,"A4-20250629-040000-045959.mp4","A4",2025/6/29 4:00:00,2025/6/29 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/29 9:51:20
5454,1,"A4-20250629-050000-055959.mp4","A4",2025/6/29 5:00:00,2025/6/29 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/29 9:53:10
5455,1,"A4-20250629-060000-065959.mp4","A4",2025/6/29 6:00:00,2025/6/29 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:55:00
5456,1,"A4-20250629-070000-075959.mp4","A4",2025/6/29 7:00:00,2025/6/29 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:56:50
5457,1,"A4-20250629-080000-085959.mp4","A4",2025/6/29 8:00:00,2025/6/29 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 9:58:40
5458,1,"A4-20250629-090000-095959.mp4","A4",2025/6/29 9:00:00,2025/6/29 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 10:00:30
5459,1,"A4-20250629-100000-105959.mp4","A4",2025/6/29 10:00:00,2025/6/29 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 10:02:20
5460,1,"A4-20250629-110000-115959.mp4","A4",2025/6/29 11:00:00,2025/6/29 11:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 10:04:10
5461,1,"A4-20250629-120000-125959.mp4","A4",2025/6/29 12:00:00,2025/6/29 12:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 10:06:00
5462,1,"A4-20250629-130000-135959.mp4","A4",2025/6/29 13:00:00,2025/6/29 13:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 10:07:50
5463,1,"A4-20250629-140000-145959.mp4","A4",2025/6/29 14:00:00,2025/6/29 14:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 10:09:40
5464,1,"A4-20250629-150000-155959.mp4","A4",2025/6/29 15:00:00,2025/6/29 15:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:11:30
5465,1,"A4-20250629-160000-165959.mp4","A4",2025/6/29 16:00:00,2025/6/29 16:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:13:20
5466,1,"A4-20250629-170000-175959.mp4","A4",2025/6/29 17:00:00,2025/6/29 17:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:15:10
5467,1,"A4-20250629-180000-185959.mp4","A4",2025/6/29 18:00:00,2025/6/29 18:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:17:00
5468,1,"A4-20250629-190000-195959.mp4","A4",2025/6/29 19:00:00,2025/6/29 19:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:18:50
5469,1,"A4-20250629-200000-205959.mp4","A4",2025/6/29 20:00:00,2025/6/29 20:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:20:40
5470,1,"A4-20250629-210000-215959.mp4","A4",2025/6/29 21:00:00,2025/6/29 21:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:22:30
5471,1,"A4-20250629-220000-225959.mp4","A4",2025/6/29 22:00:00,2025/6/29 22:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/29 10:24:20
5472,1,"A4-20250629-230000-235959.mp4","A4",2025/6/29 23:00:00,2025/6/29 23:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/29 10:26:10
5473,1,"A5-20250629-000000-005959.mp4","A5",2025/6/29 0:00:00,2025/6/29 0:59:59,5,3,2,3,1,1,3,1,1,"horizontal_a",0.50,2025/6/29 9:44:00
5474,1,"A5-20250629-010000-015959.mp4","A5",2025/6/29 1:00:00,2025/6/29 1:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/29 9:45:50
5475,1,"A5-20250629-020000-025959.mp4","A5",2025/6/29 2:00:00,2025/6/29 2:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/29 9:47:40
5476,1,"A5-20250629-030000-035959.mp4","A5",2025/6/29 3:00:00,2025/6/29 3:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/29 9:49:30
5477,1,"A5-20250629-040000-045959.mp4","A5",2025/6/29 4:00:00,2025/6/29 4:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/29 9:51:20
5478,1,"A5-20250629-050000-055959.mp4","A5",2025/6/29 5:00:00,2025/6/29 5:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/29 9:53:10
5479,1,"A5-20250629-060000-065959.mp4","A5",2025/6/29 6:00:00,2025/6/29 6:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/29 9:55:00
5480,1,"A5-20250629-070000-075959.mp4","A5",2025/6/29 7:00:00,2025/6/29 7:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:56:50
5481,1,"A5-20250629-080000-085959.mp4","A5",2025/6/29 8:00:00,2025/6/29 8:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:58:40
5482,1,"A5-20250629-090000-095959.mp4","A5",2025/6/29 9:00:00,2025/6/29 9:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 10:00:30
5483,1,"A5-20250629-100000-105959.mp4","A5",2025/6/29 10:00:00,2025/6/29 10:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 10:02:20
5484,1,"A5-20250629-110000-115959.mp4","A5",2025/6/29 11:00:00,2025/6/29 11:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 10:04:10
5485,1,"A5-20250629-120000-125959.mp4","A5",2025/6/29 12:00:00,2025/6/29 12:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 10:06:00
5486,1,"A5-20250629-130000-135959.mp4","A5",2025/6/29 13:00:00,2025/6/29 13:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 10:07:50
5487,1,"A5-20250629-140000-145959.mp4","A5",2025/6/29 14:00:00,2025/6/29 14:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 10:09:40
5488,1,"A5-20250629-150000-155959.mp4","A5",2025/6/29 15:00:00,2025/6/29 15:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 10:11:30
5489,1,"A5-20250629-160000-165959.mp4","A5",2025/6/29 16:00:00,2025/6/29 16:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:13:20
5490,1,"A5-20250629-170000-175959.mp4","A5",2025/6/29 17:00:00,2025/6/29 17:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:15:10
5491,1,"A5-20250629-180000-185959.mp4","A5",2025/6/29 18:00:00,2025/6/29 18:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:17:00
5492,1,"A5-20250629-190000-195959.mp4","A5",2025/6/29 19:00:00,2025/6/29 19:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:18:50
5493,1,"A5-20250629-200000-205959.mp4","A5",2025/6/29 20:00:00,2025/6/29 20:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:20:40
5494,1,"A5-20250629-210000-215959.mp4","A5",2025/6/29 21:00:00,2025/6/29 21:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:22:30
5495,1,"A5-20250629-220000-225959.mp4","A5",2025/6/29 22:00:00,2025/6/29 22:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:24:20
5496,1,"A5-20250629-230000-235959.mp4","A5",2025/6/29 23:00:00,2025/6/29 23:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/29 10:26:10
5497,1,"A6-20250629-000000-005959.mp4","A6",2025/6/29 0:00:00,2025/6/29 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:44:00
5498,1,"A6-20250629-010000-015959.mp4","A6",2025/6/29 1:00:00,2025/6/29 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:45:50
5499,1,"A6-20250629-020000-025959.mp4","A6",2025/6/29 2:00:00,2025/6/29 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 9:47:40
5500,1,"A6-20250629-030000-035959.mp4","A6",2025/6/29 3:00:00,2025/6/29 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 9:49:30
5501,1,"A6-20250629-040000-045959.mp4","A6",2025/6/29 4:00:00,2025/6/29 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 9:51:20
5502,1,"A6-20250629-050000-055959.mp4","A6",2025/6/29 5:00:00,2025/6/29 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 9:53:10
5503,1,"A6-20250629-060000-065959.mp4","A6",2025/6/29 6:00:00,2025/6/29 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 9:55:00
5504,1,"A6-20250629-070000-075959.mp4","A6",2025/6/29 7:00:00,2025/6/29 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 9:56:50
5505,1,"A6-20250629-080000-085959.mp4","A6",2025/6/29 8:00:00,2025/6/29 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 9:58:40
5506,1,"A6-20250629-090000-095959.mp4","A6",2025/6/29 9:00:00,2025/6/29 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:00:30
5507,1,"A6-20250629-100000-105959.mp4","A6",2025/6/29 10:00:00,2025/6/29 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:02:20
5508,1,"A6-20250629-110000-115959.mp4","A6",2025/6/29 11:00:00,2025/6/29 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:04:10
5509,1,"A6-20250629-120000-125959.mp4","A6",2025/6/29 12:00:00,2025/6/29 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:06:00
5510,1,"A6-20250629-130000-135959.mp4","A6",2025/6/29 13:00:00,2025/6/29 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:07:50
5511,1,"A6-20250629-140000-145959.mp4","A6",2025/6/29 14:00:00,2025/6/29 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:09:40
5512,1,"A6-20250629-150000-155959.mp4","A6",2025/6/29 15:00:00,2025/6/29 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:11:30
5513,1,"A6-20250629-160000-165959.mp4","A6",2025/6/29 16:00:00,2025/6/29 16:59:59,55,27,26,28,21,8,26,24,5,"horizontal_a",0.50,2025/6/29 10:13:20
5514,1,"A6-20250629-170000-175959.mp4","A6",2025/6/29 17:00:00,2025/6/29 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/29 10:15:10
5515,1,"A6-20250629-180000-185959.mp4","A6",2025/6/29 18:00:00,2025/6/29 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/6/29 10:17:00
5516,1,"A6-20250629-190000-195959.mp4","A6",2025/6/29 19:00:00,2025/6/29 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/6/29 10:18:50
5517,1,"A6-20250629-200000-205959.mp4","A6",2025/6/29 20:00:00,2025/6/29 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/6/29 10:20:40
5518,1,"A6-20250629-210000-215959.mp4","A6",2025/6/29 21:00:00,2025/6/29 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/6/29 10:22:30
5519,1,"A6-20250629-220000-225959.mp4","A6",2025/6/29 22:00:00,2025/6/29 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/6/29 10:24:20
5520,1,"A6-20250629-230000-235959.mp4","A6",2025/6/29 23:00:00,2025/6/29 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/6/29 10:26:10
5521,1,"A7-20250629-000000-005959.mp4","A7",2025/6/29 0:00:00,2025/6/29 0:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:44:00
5522,1,"A7-20250629-010000-015959.mp4","A7",2025/6/29 1:00:00,2025/6/29 1:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:45:50
5523,1,"A7-20250629-020000-025959.mp4","A7",2025/6/29 2:00:00,2025/6/29 2:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 9:47:40
5524,1,"A7-20250629-030000-035959.mp4","A7",2025/6/29 3:00:00,2025/6/29 3:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 9:49:30
5525,1,"A7-20250629-040000-045959.mp4","A7",2025/6/29 4:00:00,2025/6/29 4:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 9:51:20
5526,1,"A7-20250629-050000-055959.mp4","A7",2025/6/29 5:00:00,2025/6/29 5:59:59,29,15,14,15,13,1,15,13,1,"horizontal_a",0.50,2025/6/29 9:53:10
5527,1,"A7-20250629-060000-065959.mp4","A7",2025/6/29 6:00:00,2025/6/29 6:59:59,31,16,15,16,14,1,16,14,1,"horizontal_a",0.50,2025/6/29 9:55:00
5528,1,"A7-20250629-070000-075959.mp4","A7",2025/6/29 7:00:00,2025/6/29 7:59:59,33,17,16,17,15,1,17,15,1,"horizontal_a",0.50,2025/6/29 9:56:50
5529,1,"A7-20250629-080000-085959.mp4","A7",2025/6/29 8:00:00,2025/6/29 8:59:59,35,18,17,18,16,1,18,16,1,"horizontal_a",0.50,2025/6/29 9:58:40
5530,1,"A7-20250629-090000-095959.mp4","A7",2025/6/29 9:00:00,2025/6/29 9:59:59,37,19,18,19,17,1,19,17,1,"horizontal_a",0.50,2025/6/29 10:00:30
5531,1,"A7-20250629-100000-105959.mp4","A7",2025/6/29 10:00:00,2025/6/29 10:59:59,39,20,19,20,18,1,20,18,1,"horizontal_a",0.50,2025/6/29 10:02:20
5532,1,"A7-20250629-110000-115959.mp4","A7",2025/6/29 11:00:00,2025/6/29 11:59:59,41,21,20,21,19,1,21,19,1,"horizontal_a",0.50,2025/6/29 10:04:10
5533,1,"A7-20250629-120000-125959.mp4","A7",2025/6/29 12:00:00,2025/6/29 12:59:59,43,22,21,22,20,1,22,20,1,"horizontal_a",0.50,2025/6/29 10:06:00
5534,1,"A7-20250629-130000-135959.mp4","A7",2025/6/29 13:00:00,2025/6/29 13:59:59,45,23,22,23,21,1,23,21,1,"horizontal_a",0.50,2025/6/29 10:07:50
5535,1,"A7-20250629-140000-145959.mp4","A7",2025/6/29 14:00:00,2025/6/29 14:59:59,47,24,23,24,22,1,24,22,1,"horizontal_a",0.50,2025/6/29 10:09:40
5536,1,"A7-20250629-150000-155959.mp4","A7",2025/6/29 15:00:00,2025/6/29 15:59:59,49,25,24,25,23,1,25,23,1,"horizontal_a",0.50,2025/6/29 10:11:30
5537,1,"A7-20250629-160000-165959.mp4","A7",2025/6/29 16:00:00,2025/6/29 16:59:59,51,26,25,26,24,1,26,24,1,"horizontal_a",0.50,2025/6/29 10:13:20
5538,1,"A7-20250629-170000-175959.mp4","A7",2025/6/29 17:00:00,2025/6/29 17:59:59,53,27,26,27,25,1,27,25,1,"horizontal_a",0.50,2025/6/29 10:15:10
5539,1,"A7-20250629-180000-185959.mp4","A7",2025/6/29 18:00:00,2025/6/29 18:59:59,55,28,27,28,26,1,28,26,1,"horizontal_a",0.50,2025/6/29 10:17:00
5540,1,"A7-20250629-190000-195959.mp4","A7",2025/6/29 19:00:00,2025/6/29 19:59:59,57,29,28,29,27,1,29,27,1,"horizontal_a",0.50,2025/6/29 10:18:50
5541,1,"A7-20250629-200000-205959.mp4","A7",2025/6/29 20:00:00,2025/6/29 20:59:59,59,30,29,30,28,1,30,28,1,"horizontal_a",0.50,2025/6/29 10:20:40
5542,1,"A7-20250629-210000-215959.mp4","A7",2025/6/29 21:00:00,2025/6/29 21:59:59,61,31,30,31,29,1,31,29,1,"horizontal_a",0.50,2025/6/29 10:22:30
5543,1,"A7-20250629-220000-225959.mp4","A7",2025/6/29 22:00:00,2025/6/29 22:59:59,63,32,31,32,30,1,32,30,1,"horizontal_a",0.50,2025/6/29 10:24:20
5544,1,"A7-20250629-230000-235959.mp4","A7",2025/6/29 23:00:00,2025/6/29 23:59:59,65,33,32,33,31,1,33,31,1,"horizontal_a",0.50,2025/6/29 10:26:10
5545,1,"A8-20250629-000000-005959.mp4","A8",2025/6/29 0:00:00,2025/6/29 0:59:59,7,4,3,4,2,1,4,2,1,"horizontal_a",0.50,2025/6/29 9:44:00
5546,1,"A8-20250629-010000-015959.mp4","A8",2025/6/29 1:00:00,2025/6/29 1:59:59,9,5,4,5,3,1,5,3,1,"horizontal_a",0.50,2025/6/29 9:45:50
5547,1,"A8-20250629-020000-025959.mp4","A8",2025/6/29 2:00:00,2025/6/29 2:59:59,11,6,5,6,4,1,6,4,1,"horizontal_a",0.50,2025/6/29 9:47:40
5548,1,"A8-20250629-030000-035959.mp4","A8",2025/6/29 3:00:00,2025/6/29 3:59:59,13,7,6,7,5,1,7,5,1,"horizontal_a",0.50,2025/6/29 9:49:30
5549,1,"A8-20250629-040000-045959.mp4","A8",2025/6/29 4:00:00,2025/6/29 4:59:59,15,8,7,8,6,1,8,6,1,"horizontal_a",0.50,2025/6/29 9:51:20
5550,1,"A8-20250629-050000-055959.mp4","A8",2025/6/29 5:00:00,2025/6/29 5:59:59,17,9,8,9,7,1,9,7,1,"horizontal_a",0.50,2025/6/29 9:53:10
5551,1,"A8-20250629-060000-065959.mp4","A8",2025/6/29 6:00:00,2025/6/29 6:59:59,19,10,9,10,8,1,10,8,1,"horizontal_a",0.50,2025/6/29 9:55:00
5552,1,"A8-20250629-070000-075959.mp4","A8",2025/6/29 7:00:00,2025/6/29 7:59:59,21,11,10,11,9,1,11,9,1,"horizontal_a",0.50,2025/6/29 9:56:50
5553,1,"A8-20250629-080000-085959.mp4","A8",2025/6/29 8:00:00,2025/6/29 8:59:59,23,12,11,12,10,1,12,10,1,"horizontal_a",0.50,2025/6/29 9:58:40
5554,1,"A8-20250629-090000-095959.mp4","A8",2025/6/29 9:00:00,2025/6/29 9:59:59,25,13,12,13,11,1,13,11,1,"horizontal_a",0.50,2025/6/29 10:00:30
5555,1,"A8-20250629-100000-105959.mp4","A8",2025/6/29 10:00:00,2025/6/29 10:59:59,27,14,13,14,12,1,14,12,1,"horizontal_a",0.50,2025/6/29 10:02:20
